"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2000","","","","8.017105"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2015","","","","146.32762"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","63.89616"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","165.742317"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","85.393817"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","5.054431"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","27.168084"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","3.039723"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.431748"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2005","","","","1.711294"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2018","","","","14.094364"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","11.037159"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","1.038918"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","14.006649"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","3.859724"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","18.43245"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","12.392691"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","2.470743"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","5.63213"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","2.282029"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","2.800973"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.033645"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2018","","","","2.390586"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.001086"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2005","","","","0.01382"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2015","","","","0.135507"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2010","","","","0.630916"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","9.14532"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","1.563875"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","1.004187"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","6.129645"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","15.507568"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","20.50828"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","008","ALB","Albania","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.435193"
